t_sec,x_m,y_m
11.520000,1.603053,-0.192466
11.540000,1.597315,-0.194217
11.560000,1.591549,-0.195877
11.580000,1.585757,-0.197445
11.600000,1.579942,-0.198923
11.620000,1.574106,-0.200314
11.640000,1.568249,-0.201617
11.660000,1.562374,-0.202834
11.680000,1.556482,-0.203969
11.700000,1.550576,-0.205027
11.720000,1.544657,-0.206010
11.740000,1.538726,-0.206917
11.760000,1.532784,-0.207748
11.780000,1.526832,-0.208505
11.800000,1.520871,-0.209192
11.820000,1.514903,-0.209809
11.840000,1.508928,-0.210355
11.860000,1.502947,-0.210831
11.880000,1.496961,-0.211238
11.900000,1.490971,-0.211581
11.920000,1.484977,-0.211859
11.940000,1.478981,-0.212072
11.960000,1.472983,-0.212224
11.980000,1.466984,-0.212317
12.000000,1.460984,-0.212351
12.020000,1.454984,-0.212327
12.040000,1.448985,-0.212245
12.060000,1.442986,-0.212106
12.080000,1.436989,-0.211921
12.100000,1.430993,-0.211689
12.120000,1.424999,-0.211411
12.140000,1.419008,-0.211087
12.160000,1.413020,-0.210720
12.180000,1.407033,-0.210312
12.200000,1.401050,-0.209864
12.220000,1.395070,-0.209377
12.240000,1.389093,-0.208850
12.260000,1.383120,-0.208283
12.280000,1.377151,-0.207676
12.300000,1.371186,-0.207029
12.320000,1.365225,-0.206342
12.340000,1.359269,-0.205616
12.360000,1.353318,-0.204852
12.380000,1.347372,-0.204053
12.400000,1.341430,-0.203221
12.420000,1.335492,-0.202356
12.440000,1.329834,-0.201503
12.460000,1.324216,-0.200635
12.480000,1.318602,-0.199747
12.500000,1.312991,-0.198839
12.520000,1.307383,-0.197911
12.540000,1.301734,-0.196956
12.560000,1.295840,-0.195943
12.580000,1.289929,-0.194912
12.600000,1.284021,-0.193865
12.620000,1.278116,-0.192804
12.640000,1.272213,-0.191728
12.660000,1.266312,-0.190642
12.680000,1.260413,-0.189547
12.700000,1.254515,-0.188444
12.720000,1.248619,-0.187331
12.740000,1.242927,-0.186247
12.760000,1.237344,-0.185176
12.780000,1.231764,-0.184096
12.800000,1.226185,-0.183007
12.820000,1.220607,-0.181910
12.840000,1.214929,-0.180785
12.860000,1.209044,-0.179616
12.880000,1.203160,-0.178444
12.900000,1.197276,-0.177269
12.920000,1.191393,-0.176091
12.940000,1.185758,-0.174960
12.960000,1.180186,-0.173838
12.980000,1.174614,-0.172713
13.000000,1.169042,-0.171586
13.020000,1.163472,-0.170455
13.040000,1.157738,-0.169289
13.060000,1.151859,-0.168089
13.080000,1.145980,-0.166887
13.100000,1.140103,-0.165682
13.120000,1.134226,-0.164474
13.140000,1.128488,-0.163291
13.160000,1.122922,-0.162141
13.180000,1.117356,-0.160988
13.200000,1.111790,-0.159832
13.220000,1.106226,-0.158673
13.240000,1.100661,-0.157512
13.260000,1.095096,-0.156354
13.280000,1.089530,-0.155199
13.300000,1.083964,-0.154046
13.320000,1.078398,-0.152897
13.340000,1.072727,-0.151729
13.360000,1.066851,-0.150522
13.380000,1.060973,-0.149317
13.400000,1.055094,-0.148116
13.420000,1.049215,-0.146918
13.440000,1.043614,-0.145779
13.460000,1.038043,-0.144650
13.480000,1.032472,-0.143523
13.500000,1.026900,-0.142399
13.520000,1.021283,-0.141270
13.540000,1.015418,-0.140099
13.560000,1.009533,-0.138934
13.580000,1.003645,-0.137778
13.600000,0.997756,-0.136630
13.620000,0.992035,-0.135525
13.640000,0.986453,-0.134455
13.660000,0.980868,-0.133394
13.680000,0.975283,-0.132341
13.700000,0.969695,-0.131297
13.720000,0.964029,-0.130248
13.740000,0.958133,-0.129165
13.760000,0.952230,-0.128090
13.780000,0.946326,-0.127025
13.800000,0.940419,-0.125968
13.820000,0.934710,-0.124952
13.840000,0.929115,-0.123948
13.860000,0.923522,-0.122936
13.880000,0.917930,-0.121915
13.900000,0.912340,-0.120886
13.920000,0.906618,-0.119825
13.940000,0.900719,-0.118728
13.960000,0.894820,-0.117628
13.980000,0.888923,-0.116525
14.000000,0.883026,-0.115419
14.020000,0.877408,-0.114363
14.040000,0.871823,-0.113309
14.060000,0.866237,-0.112253
14.080000,0.860653,-0.111193
14.100000,0.855069,-0.110131
14.120000,0.849485,-0.109067
14.140000,0.843901,-0.108001
14.160000,0.838318,-0.106936
14.180000,0.832734,-0.105871
14.200000,0.827151,-0.104806
14.220000,0.821491,-0.103726
14.240000,0.815602,-0.102603
14.260000,0.809709,-0.101479
14.280000,0.803815,-0.100355
14.300000,0.797921,-0.099230
14.320000,0.792229,-0.098144
14.340000,0.786645,-0.097079
14.360000,0.781062,-0.096014
14.380000,0.775478,-0.094949
14.400000,0.769895,-0.093884
14.420000,0.764208,-0.092800
14.440000,0.758314,-0.091679
14.460000,0.752419,-0.090562
14.480000,0.746524,-0.089447
14.500000,0.740628,-0.088336
14.520000,0.734979,-0.087274
14.540000,0.729392,-0.086226
14.560000,0.723805,-0.085182
14.580000,0.718217,-0.084140
14.600000,0.712464,-0.083073
14.620000,0.706563,-0.081988
14.640000,0.700660,-0.080912
14.660000,0.694755,-0.079846
14.680000,0.688849,-0.078788
14.700000,0.682942,-0.077739
14.720000,0.677032,-0.076700
14.740000,0.671122,-0.075669
14.760000,0.665209,-0.074648
14.780000,0.659295,-0.073636
14.800000,0.653582,-0.072667
14.820000,0.647976,-0.071725
14.840000,0.642369,-0.070792
14.860000,0.636761,-0.069867
14.880000,0.631151,-0.068951
14.900000,0.625421,-0.068023
14.920000,0.619498,-0.067067
14.940000,0.613574,-0.066114
14.960000,0.607650,-0.065164
14.980000,0.601725,-0.064217
15.000000,0.596002,-0.063306
15.020000,0.590389,-0.062414
15.040000,0.584774,-0.061526
15.060000,0.579159,-0.060640
15.080000,0.573364,-0.059726
15.100000,0.567437,-0.058788
15.120000,0.561512,-0.057848
15.140000,0.555586,-0.056904
15.160000,0.549661,-0.055958
15.180000,0.544033,-0.055055
15.200000,0.538421,-0.054153
15.220000,0.532810,-0.053247
15.240000,0.527198,-0.052339
15.260000,0.521588,-0.051427
15.280000,0.515874,-0.050496
15.300000,0.509953,-0.049529
15.320000,0.504032,-0.048558
15.340000,0.498112,-0.047584
15.360000,0.492192,-0.046607
15.380000,0.486537,-0.045670
15.400000,0.480930,-0.044739
15.420000,0.475323,-0.043805
15.440000,0.469717,-0.042867
15.460000,0.464066,-0.041920
15.480000,0.458168,-0.040931
15.500000,0.452251,-0.039939
15.520000,0.446334,-0.038946
15.540000,0.440416,-0.037954
15.560000,0.434935,-0.037035
15.580000,0.429640,-0.036147
15.600000,0.424346,-0.035259
15.620000,0.419051,-0.034371
15.640000,0.413757,-0.033483
15.660000,0.408725,-0.032636
15.680000,0.403743,-0.031790
15.700000,0.398763,-0.030937
15.720000,0.393785,-0.030075
15.740000,0.388807,-0.029207
15.760000,0.383952,-0.028352
15.780000,0.379288,-0.027529
15.800000,0.374623,-0.026707
15.820000,0.369958,-0.025884
15.840000,0.365293,-0.025061
15.860000,0.360784,-0.024266
15.880000,0.356430,-0.023496
15.900000,0.352077,-0.022724
15.920000,0.347724,-0.021949
15.940000,0.343372,-0.021173
15.960000,0.339191,-0.020425
15.980000,0.335150,-0.019701
16.000000,0.331109,-0.018978
16.020000,0.327068,-0.018255
16.040000,0.323027,-0.017532
16.060000,0.319200,-0.016848
16.080000,0.315469,-0.016188
16.100000,0.311736,-0.015533
16.120000,0.308003,-0.014883
16.140000,0.304268,-0.014240
16.160000,0.300533,-0.013601
16.180000,0.296797,-0.012964
16.200000,0.293062,-0.012329
16.220000,0.289325,-0.011696
16.240000,0.285589,-0.011065
16.260000,0.282101,-0.010477
16.280000,0.278676,-0.009900
16.300000,0.275250,-0.009323
16.320000,0.271825,-0.008746
16.340000,0.268652,-0.008208
16.360000,0.265540,-0.007673
16.380000,0.262429,-0.007130
16.400000,0.259320,-0.006578
16.420000,0.256212,-0.006019
16.440000,0.253217,-0.005473
16.460000,0.250421,-0.004962
16.480000,0.247625,-0.004450
16.500000,0.244830,-0.003939
16.520000,0.242034,-0.003427
16.540000,0.239238,-0.002916
16.560000,0.236442,-0.002406
16.580000,0.233646,-0.001897
16.600000,0.230850,-0.001390
